level_0,level_1,1,2,3,4
"(4, 5)","(3, 2)",-267.0987099339845,-270.9288294421581,-270.17177049149484,-264.2911341948002
"(3, 6)","(3, 2)",0.0,0.0,0.0,0.0
"(3, 2)","(1, 3)",-246.97907302079352,-245.48937740870693,-252.8078569685394,-508.0
"(3, 1)","(1, 3)",-250.80468778076974,-252.32494975512512,-247.93717681404596,-251.75589354810597
"(3, 0)","(1, 3)",-246.61161964755343,-247.7509463670033,-248.7993084640057,-253.28953958335092
"(2, 3)","(1, 3)",0.0,0.0,0.0,0.0
"(5, 6)","(4, 1)",-280.18924895449925,-280.04258033314136,-284.16856496479573,-280.3678764312476
"(5, 7)","(4, 1)",-276.6980832901621,-277.96055158689416,-276.97034558406136,-273.96038715303536
"(4, 7)","(4, 1)",-272.8464488170129,-268.81780197363827,-278.6722505668042,-273.73888572823597
"(3, 7)","(4, 1)",-270.09272175694525,-272.45764186259834,-509.5,-264.91486965531715
"(2, 7)","(4, 1)",-259.756347960743,-265.8587157632265,-510.0,-264.71702335918565
"(1, 7)","(4, 1)",-259.25471505906523,-263.72981818136185,-510.5,-255.43956731047865
"(0, 7)","(4, 1)",-260.6969258469919,-260.71110441279296,-511.0,-261.7579034037342
"(5, 8)","(4, 1)",-270.64377478734843,-271.5276174302487,-275.9769052806996,-511.0
"(4, 8)","(4, 1)",-266.7820172562726,-272.36515785009954,-266.4880698131752,-510.5
"(3, 8)","(4, 1)",-255.01487274782227,-260.7534273621154,-267.0906365716704,-255.35103877782092
"(2, 8)","(4, 1)",-260.52894383103165,-257.57142545762133,-256.2599602255805,-767.25
"(1, 8)","(4, 1)",-258.84024952188565,-255.30651949045046,-256.830924777173,-512.0
"(0, 8)","(4, 1)",-250.591222238692,-252.08516257200176,-258.94116919679755,-768.75
"(5, 6)","(4, 2)",-290.33022370016056,-287.77820748037414,-288.7560780243901,-292.1528052283997
"(5, 7)","(4, 2)",-286.8315514500749,-289.6405013329571,-288.11667423857693,-290.64235553052066
"(4, 7)","(4, 2)",-280.07813110601296,-285.6523071473316,-281.12582975166566,-284.9529267623403
"(3, 7)","(4, 2)",-282.1152340098897,-280.2319628129643,-508.5,-275.6383412776791
"(2, 7)","(4, 2)",-280.1707936692127,-280.352464682251,-763.5,-282.97493709570676
"(1, 7)","(4, 2)",-275.3410640020412,-282.25204081499044,-509.5,-278.70898575706485
"(0, 7)","(4, 2)",-274.9887093549538,-280.2871234211674,-510.0,-277.47994619944353
"(5, 8)","(4, 2)",-287.0855215056671,-289.6685844255438,-287.9841440869698,-510.0
"(4, 8)","(4, 2)",-280.72087681014295,-287.30769810285653,-281.7002620918067,-509.5
"(3, 8)","(4, 2)",-276.37199790904594,-275.5691332472859,-274.39946322221704,-272.2975709819527
"(2, 8)","(4, 2)",-276.3300031789684,-278.7232374816613,-278.3602019473621,-510.5
"(1, 8)","(4, 2)",-278.4677981173047,-277.8263131940362,-275.35749854471464,-511.0
"(0, 8)","(4, 2)",-278.4757887441484,-277.11911841927895,-280.6022436411117,-511.5
"(4, 5)","(3, 1)",-268.93242590468196,-270.7058881712818,-267.0390480814897,-269.46165487727944
"(3, 6)","(3, 1)",0.0,0.0,0.0,0.0
"(5, 4)","(3, 1)",-271.9289048982505,-273.4436851852669,-509.0,-273.64186314736696
"(1, 6)","(2, 2)",0.0,0.0,0.0,0.0
"(3, 5)","(2, 2)",-252.90575088960497,-251.39976638412764,-252.5715157001719,-509.5
"(2, 6)","(2, 2)",0.0,0.0,0.0,0.0
"(5, 3)","(1, 2)",0.0,0.0,0.0,0.0
"(5, 4)","(3, 2)",-268.25074487050915,-273.54936237001505,-508.0,-274.11741074776535
"(5, 9)","(4, 2)",0.0,0.0,0.0,0.0
"(0, 6)","(1, 1)",0.0,0.0,0.0,0.0
"(1, 5)","(1, 6)",0.0,0.0,0.0,0.0
"(5, 5)","(3, 2)",-266.20632348771215,-266.739981012351,-271.5455226801587,-271.03859382370206
"(4, 6)","(3, 2)",-508.5,-262.2865216625225,-262.27642650105247,-259.7264884793562
"(4, 9)","(4, 2)",0.0,0.0,0.0,0.0
"(4, 9)","(4, 1)",0.0,0.0,0.0,0.0
"(1, 6)","(1, 1)",0.0,0.0,0.0,0.0
"(4, 4)","(2, 1)",-280.9845366857999,-267.96381430299317,-509.5,-272.99812031123065
"(4, 5)","(2, 1)",-270.0120214813722,-268.20183830302824,-270.9660064258317,-269.35696958398813
"(3, 6)","(2, 1)",0.0,0.0,0.0,0.0
"(5, 9)","(4, 1)",0.0,0.0,0.0,0.0
"(4, 4)","(2, 2)",-252.86326832895438,-250.84641426314727,-508.5,-248.34592904991246
"(3, 9)","(4, 1)",-511.5,-510.5,-244.74357442169875,-241.97837208757988
"(2, 9)","(4, 1)",0.0,0.0,0.0,0.0
"(0, 4)","(1, 4)",-199.3705838220215,-199.7536305754527,-207.4176759318417,-199.48833367514757
"(1, 4)","(2, 4)",-189.85095336593804,-190.1745957841331,-192.7150024922954,-189.84566424886353
"(0, 4)","(2, 4)",-187.4137174264664,-189.4709243680834,-189.11708792506892,-190.90166730117522
"(2, 4)","(3, 4)",-183.98602232544033,-182.66262123851828,-506.5,-183.15243486338056
"(1, 4)","(3, 4)",-182.10055576237835,-184.97298240257095,-178.87819075193417,-182.2862347586873
"(0, 4)","(3, 4)",-181.54491910394023,-179.02345124138412,-182.48622876154744,-181.54226068072
"(3, 4)","(4, 4)",-178.2002109863647,-178.84612209015,-759.0,-175.871999554164
"(2, 4)","(4, 4)",-174.76946898039694,-175.0032507040476,-506.5,-176.4450880577827
"(1, 4)","(4, 4)",-171.85807461592546,-170.6247227160281,-172.91379923530872,-172.59913446724198
"(0, 4)","(4, 4)",-171.06720157231973,-174.05057248681055,-169.47175114820985,-173.42844049363015
"(3, 3)","(4, 4)",0.0,0.0,0.0,0.0
"(3, 9)","(4, 2)",-765.75,-509.5,-259.99049928104,-260.51743988141504
"(2, 9)","(4, 2)",0.0,0.0,0.0,0.0
"(3, 5)","(1, 1)",-250.63394785455057,-253.32086785325262,-250.60233070918207,-511.5
"(2, 6)","(1, 1)",0.0,0.0,0.0,0.0
"(0, 4)","(1, 3)",-230.2683664718037,-230.37766309585666,-229.4846881347343,-225.67185436106138
"(1, 4)","(1, 3)",-224.00877218217408,-226.29348049861835,-232.39791531425035,-225.9368366264757
"(0, 5)","(1, 3)",-229.90252365791736,-227.59756858981365,-222.53311535983423,-509.0
"(1, 5)","(1, 3)",-228.00349656424657,-219.56408124643593,-225.99035240899448,-508.5
"(2, 4)","(1, 3)",-223.137742584963,-223.5106828799719,-507.5,-220.56194492194646
"(5, 5)","(3, 1)",-272.5089955572652,-269.8192987231828,-268.7259269752454,-266.7754821105623
"(4, 6)","(3, 1)",-509.5,-256.2130256961781,-259.80949087613516,-260.14783584197716
"(4, 4)","(1, 1)",-241.28079536780123,-248.42399816479008,-510.5,-250.55472027843734
"(5, 5)","(2, 1)",-268.0266086045675,-259.115465512637,-264.5687156167154,-258.14284561096014
"(5, 4)","(2, 1)",-265.5039192330724,-265.81779834668725,-510.0,-266.97159071709814
"(4, 2)","(1, 3)",-246.18217578095695,-248.26426817518444,-250.0520501057866,-508.5
"(4, 1)","(1, 3)",-251.17231146318497,-252.50898517047057,-250.32526216314574,-247.39563917013874
"(4, 0)","(1, 3)",-249.17908923981187,-248.68180456218636,-243.4033966692768,-247.26084703405462
"(3, 3)","(1, 3)",0.0,0.0,0.0,0.0
"(2, 4)","(1, 2)",-230.98781831855396,-229.28321329919507,-508.5,-228.3842387416189
"(2, 5)","(1, 2)",-230.35778939879597,-226.67333785641108,-225.41551529434832,-510.0
"(0, 6)","(1, 2)",0.0,0.0,0.0,0.0
"(4, 5)","(1, 1)",-240.9263891025057,-248.78901214609158,-247.96680472264936,-240.9042303856404
"(3, 6)","(1, 1)",0.0,0.0,0.0,0.0
"(5, 6)","(3, 1)",-255.60850346305594,-256.60080235847965,-262.4286408757737,-260.2993665948766
"(5, 7)","(3, 1)",-252.69607601753611,-249.36227689712263,-255.83603753659338,-248.09990231208042
"(4, 7)","(3, 1)",-252.43013474802848,-248.784130615866,-252.02365663933438,-251.85451568992167
"(3, 7)","(3, 1)",-245.4762312760338,-244.68698068258834,-509.5,-244.8961051244009
"(2, 7)","(3, 1)",-231.38525544634803,-241.3751466970342,-765.0,-236.75674838459116
"(1, 7)","(3, 1)",-230.3553817595339,-235.72781719444728,-510.5,-232.52525964116677
"(0, 7)","(3, 1)",-229.7989158915376,-232.7412021291213,-894.25,-231.83180436519194
"(5, 8)","(3, 1)",-246.89982030972064,-250.44917170551952,-248.813201341248,-768.0
"(4, 8)","(3, 1)",-244.14082448280237,-245.7166418373663,-249.62808845428577,-767.25
"(3, 8)","(3, 1)",-236.49750381178177,-241.8239394707131,-244.44841225068328,-232.49784900569836
"(2, 8)","(3, 1)",-240.01507883049982,-237.47399446949868,-232.74261400363315,-511.5
"(1, 8)","(3, 1)",-240.33792907675553,-242.0035084133192,-232.50796912425437,-512.0
"(0, 8)","(3, 1)",-239.79017310421307,-241.92671146052493,-232.71328301784456,-512.5
"(0, 2)","(1, 5)",-207.66663182349876,-208.35108799390594,-212.0711449138321,-210.5073061847611
"(1, 2)","(1, 5)",-213.21062976316588,-211.89474261936112,-216.86811353650853,-219.00293753018138
"(0, 1)","(1, 5)",-213.59260620150275,-212.73236692095617,-213.8386315649199,-210.5140611453048
"(1, 1)","(1, 5)",-213.84141127657733,-218.00625332250064,-211.40058360051688,-217.1282117849596
"(0, 0)","(1, 5)",-212.00356269215757,-214.31627505900218,-212.00356269215757,-210.30667430826895
"(1, 0)","(1, 5)",-211.48776305199107,-213.53973132221714,-207.72445905210247,-216.7667405946305
"(0, 5)","(1, 5)",-194.3119245193023,-183.98437614573254,-207.11432293713204,-1012.01953125
"(1, 5)","(2, 5)",-186.51592428494368,-173.7215920663965,-190.779658196087,-1012.752685546875
"(0, 5)","(2, 5)",-181.50055051089504,-182.43274448513628,-181.31383700447162,-507.0
"(2, 5)","(3, 5)",-179.63318721673144,-164.36524451151166,-177.8927510926782,-1004.09375
"(1, 5)","(3, 5)",-174.50546142065548,-172.46862953394128,-174.65726280461405,-506.5
"(0, 5)","(3, 5)",-170.2311057911619,-174.23641626387695,-172.30622025043039,-760.5
"(3, 5)","(4, 5)",-172.45742325966467,-164.14947622064653,-155.92448940556733,-1010.8765869140625
"(2, 5)","(4, 5)",-164.76919748995704,-164.1306646230695,-163.8976805110927,-759.0
"(1, 5)","(4, 5)",-162.57636262767858,-163.69868058317985,-161.61118981227122,-506.5
"(0, 5)","(4, 5)",-164.55387516699687,-160.985500518455,-164.58652827171068,-507.0
"(3, 4)","(4, 5)",-166.02855015911166,-146.3883731369367,-1011.7529296875,-163.8174688782172
"(2, 4)","(4, 5)",-160.02250905754997,-155.9124414004657,-506.5,-160.69387173629892
"(1, 4)","(4, 5)",-158.99711897163922,-161.28028675415135,-157.89547783636937,-162.77595681341748
"(0, 4)","(4, 5)",-157.7433945768759,-162.52541146584326,-157.4220378819977,-161.57375394535705
"(4, 4)","(4, 5)",-155.79135030819486,-150.9576663633393,-1010.0126953125,-137.76603347165326
"(3, 3)","(4, 5)",0.0,0.0,0.0,0.0
"(4, 5)","(2, 2)",-248.00243714487203,-243.466909416724,-248.1594013490967,-241.84329654327414
"(3, 6)","(2, 2)",0.0,0.0,0.0,0.0
"(3, 2)","(1, 4)",-222.15143834927858,-222.24131803761315,-223.45063056854988,-762.0
"(3, 1)","(1, 4)",-224.50296311828325,-218.41481333689185,-223.45193861646757,-221.38003252073028
"(3, 0)","(1, 4)",-221.78050818178775,-222.6346967742047,-223.78153839727742,-219.24626798667458
"(5, 2)","(1, 3)",-248.3882568690721,-248.7993084640057,-251.626571829516,-509.0
"(5, 1)","(1, 3)",-250.4173891498015,-253.15980794922592,-253.86957704578646,-248.89125538206207
"(5, 0)","(1, 3)",-251.94624239736274,-251.99242073764898,-247.33748980751724,-249.95131067280633
"(4, 3)","(1, 3)",0.0,0.0,0.0,0.0
"(4, 6)","(2, 1)",-510.5,-260.41577750520867,-263.9189722556411,-257.75073829245616
"(5, 6)","(3, 2)",-265.8072782550688,-262.8728820718097,-263.4576595522378,-263.13950842027816
"(5, 7)","(3, 2)",-256.1813049899853,-253.15980794922592,-257.78661304183026,-251.38217126550907
"(4, 7)","(3, 2)",-251.73763302744908,-253.6283488878653,-255.36812459376102,-257.0852107257592
"(3, 7)","(3, 2)",-247.0312178998558,-255.37763448444895,-762.75,-243.44863861479433
"(2, 7)","(3, 2)",-247.8833857498476,-245.43539369597477,-509.0,-251.5842771038973
"(1, 7)","(3, 2)",-251.90381307788877,-253.02829340088527,-509.5,-247.77757217857902
"(0, 7)","(3, 2)",-247.33748980751724,-253.29176584233107,-510.0,-249.47353335994933
"(4, 8)","(3, 2)",-250.2198337570602,-249.11752151457287,-248.23542750338646,-510.5
"(3, 8)","(3, 2)",-241.33724688123144,-244.05618923629928,-247.66690880390865,-242.27506118720862
"(2, 8)","(3, 2)",-244.06085531158465,-247.19827913415588,-247.49489064109906,-510.5
"(1, 8)","(3, 2)",-248.16620872717556,-245.6495530730601,-249.1192775146788,-511.0
"(0, 8)","(3, 2)",-249.36227689712263,-249.48289940369853,-247.31403603723317,-511.5
"(5, 8)","(3, 2)",-248.62020677387258,-247.33748980751724,-252.84653985042598,-766.5
"(5, 9)","(3, 1)",0.0,0.0,0.0,0.0
"(5, 4)","(2, 2)",-247.82016593833822,-248.7993084640057,-509.0,-247.15752122493683
"(5, 5)","(2, 2)",-244.56620161736686,-244.38171653188533,-240.81344273446342,-242.28162981170016
"(4, 6)","(2, 2)",-509.5,-237.82803831965282,-231.81886939640617,-231.96799177676428
"(3, 10)","(4, 2)",-251.34285759006534,-253.55829646755396,-257.5086906423191,-253.33093223744822
"(2, 10)","(4, 2)",-241.64539010557766,-252.35107387293422,-510.5,-239.54206511099883
"(1, 10)","(4, 2)",-234.07469123230226,-235.55428224985127,-766.5,-230.9918262625569
"(0, 10)","(4, 2)",-228.93484734091766,-229.18866935972545,-511.5,-226.94911153866514
"(4, 10)","(4, 2)",-255.48139853845603,-246.65600960281256,-509.5,-246.27291916428263
"(3, 11)","(4, 2)",-243.68509334980263,-244.96851130903042,-247.65196354194018,-767.25
"(2, 11)","(4, 2)",-233.29311060454395,-231.32173625889993,-242.22437984738093,-768.0
"(1, 11)","(4, 2)",-225.9126128884084,-226.71483651699128,-229.73403539131965,-230.27407393288172
"(0, 11)","(4, 2)",-215.68778496851678,-226.21866982360228,-226.0105026849677,-216.15451526320555
"(3, 4)","(1, 2)",-228.42892690958365,-224.02328629035208,-509.0,-226.24615005671922
"(5, 6)","(2, 1)",-256.5523209839937,-260.6969258469919,-256.92185750529484,-256.7729156445684
"(5, 7)","(2, 1)",-250.43393097372373,-250.591222238692,-252.00416734575404,-253.2705360525133
"(4, 7)","(2, 1)",-243.52231245844848,-254.7378190258408,-244.5119535147097,-252.40655029517708
"(3, 7)","(2, 1)",-232.97672813948722,-236.21977580653868,-510.5,-235.96901578603595
"(2, 7)","(2, 1)",-225.6145660636723,-227.7921808603145,-510.0,-230.8573602614279
"(1, 7)","(2, 1)",-228.0875121659239,-226.7319290659861,-510.5,-223.33853264052547
"(0, 7)","(2, 1)",-219.39589536837948,-222.70909669828916,-511.0,-228.95195445282647
"(5, 8)","(2, 1)",-250.5727891561616,-249.7814303168885,-250.4915491212192,-769.5
"(4, 8)","(2, 1)",-246.15741550805186,-244.79767283423394,-249.6209427080426,-768.75
"(3, 8)","(2, 1)",-232.00107458599678,-239.7085021479697,-232.0400678180183,-236.2997447412589
"(2, 8)","(2, 1)",-228.26478283327657,-233.3175604798534,-223.800768450002,-511.5
"(1, 8)","(2, 1)",-220.6396442198929,-222.8636116825697,-226.8187323993163,-512.0
"(0, 8)","(2, 1)",-218.02497220192728,-219.59657386758937,-219.42946065357503,-768.75
"(4, 9)","(3, 1)",0.0,0.0,0.0,0.0
"(5, 4)","(1, 1)",-248.6857526681701,-240.14992131207993,-511.0,-242.2401544508873
"(5, 3)","(1, 3)",0.0,0.0,0.0,0.0
"(4, 9)","(3, 2)",0.0,0.0,0.0,0.0
"(3, 4)","(1, 5)",-221.26243460044878,-216.47558435365977,-508.0,-215.67831875977512
"(5, 9)","(3, 2)",0.0,0.0,0.0,0.0
"(5, 10)","(4, 2)",-247.88316188048077,-238.0276279472535,-510.0,-239.5779886811758
"(0, 5)","(1, 4)",-189.86985596191943,-191.5378968449057,-193.67692238456704,-508.0
"(1, 5)","(1, 4)",-187.4054002666406,-184.5695110830831,-183.56063626923927,-507.5
"(1, 3)","(2, 4)",-190.16769176860424,-506.5,-192.07030843806427,-190.43679898482793
"(0, 3)","(2, 4)",-189.86985596191943,-190.8775390883319,-188.8468540979975,-191.93346697752364
"(2, 3)","(2, 4)",0.0,0.0,0.0,0.0
"(0, 6)","(1, 3)",0.0,0.0,0.0,0.0
"(5, 5)","(1, 1)",-241.85105585546137,-239.79017310421307,-238.24883913508256,-240.35259940710264
"(4, 6)","(1, 1)",-511.5,-237.01925764490943,-233.5627113336335,-232.5040336171179
"(3, 9)","(3, 2)",-510.5,-765.75,-235.9664964202369,-231.10984630492285
"(2, 9)","(3, 2)",0.0,0.0,0.0,0.0
"(1, 9)","(4, 2)",0.0,0.0,0.0,0.0
"(2, 2)","(1, 5)",-212.72391150197143,-211.0291743469104,-213.4273548216714,-507.5
"(2, 1)","(1, 5)",-211.00039475366572,-214.211782038302,-217.4781628642167,-213.79344899166583
"(2, 0)","(1, 5)",-215.62516328139446,-210.3883494220871,-208.82892128823528,-214.59974720194106
"(2, 5)","(1, 5)",-214.63888248565547,-214.89655487881407,-218.2868727867639,-507.0
"(3, 5)","(1, 5)",-211.58199394106146,-213.46675471247758,-217.42449309696485,-761.25
"(2, 6)","(1, 5)",0.0,0.0,0.0,0.0
"(3, 10)","(4, 1)",-239.35528548677814,-235.51687746268544,-231.24484710576496,-238.0878694447577
"(2, 10)","(4, 1)",-233.8812564379366,-236.44480806242342,-511.5,-229.41557017228266
"(1, 10)","(4, 1)",-220.0566693486109,-228.96734195743988,-768.0,-227.4423117147952
"(0, 10)","(4, 1)",-220.8571245387768,-224.9354043573593,-512.5,-213.35826121233157
"(4, 10)","(4, 1)",-239.40406572612113,-240.1192614431996,-510.5,-235.9661913269045
"(3, 11)","(4, 1)",-234.02794220721483,-236.51820935902106,-234.18734180001013,-512.5
"(2, 11)","(4, 1)",-225.6823809245443,-229.23707786428304,-231.74932076722428,-513.0
"(1, 11)","(4, 1)",-218.46644601761068,-225.4413054044757,-217.5155774586625,-217.03902817192582
"(0, 11)","(4, 1)",-208.08596526956205,-210.02310995492388,-219.29272581150605,-208.7920677279079
"(4, 11)","(4, 1)",-238.34164257134375,-236.37281807215209,-238.40038800352326,-512.0
"(5, 10)","(4, 1)",-236.37079670203758,-240.14992131207993,-766.5,-240.30789078490182
"(5, 6)","(2, 2)",-236.3406608820763,-238.0276279472535,-238.01616885544792,-239.14947738126216
"(5, 7)","(2, 2)",-229.63884008988356,-229.70862038546767,-232.32337027521032,-232.44474361808946
"(4, 7)","(2, 2)",-221.01692889970178,-228.26106652826428,-222.1714823958131,-220.42569022996133
"(3, 7)","(2, 2)",-214.0980708199449,-224.666176694199,-509.5,-216.3025584690003
"(2, 7)","(2, 2)",-216.27677036652312,-221.95565083993404,-763.5,-213.33980629903442
"(1, 7)","(2, 2)",-207.29395753078222,-218.24716164407386,-509.5,-214.756786806647
"(0, 7)","(2, 2)",-209.8164014661865,-208.38895725639168,-765.0,-217.44584834654862
"(5, 8)","(2, 2)",-226.01032884287255,-229.7989158915376,-226.7781874374965,-512.0
"(4, 8)","(2, 2)",-219.41511609814944,-222.01098397565778,-218.93776967630686,-511.5
"(3, 8)","(2, 2)",-215.6190021369299,-210.36831495361685,-215.23369188576572,-213.95124436774637
"(2, 8)","(2, 2)",-211.70247295237482,-214.21281204281712,-216.34804720554973,-510.5
"(1, 8)","(2, 2)",-212.60888947945026,-215.0228618464583,-211.44330108889977,-766.5
"(0, 8)","(2, 2)",-209.8569433958412,-217.0808000551213,-209.81547218551412,-511.5
"(3, 9)","(3, 1)",-511.5,-511.5,-225.938040452326,-221.91140442249085
"(2, 9)","(3, 1)",0.0,0.0,0.0,0.0
"(0, 9)","(4, 2)",0.0,0.0,0.0,0.0
"(0, 6)","(1, 5)",0.0,0.0,0.0,0.0
"(5, 9)","(2, 2)",0.0,0.0,0.0,0.0
"(0, 6)","(1, 4)",0.0,0.0,0.0,0.0
"(1, 6)","(1, 2)",0.0,0.0,0.0,0.0
"(4, 9)","(2, 2)",0.0,0.0,0.0,0.0
"(1, 9)","(4, 1)",0.0,0.0,0.0,0.0
"(5, 6)","(1, 1)",-236.00707146848606,-238.4737993134558,-236.24840731450496,-233.6458059047948
"(5, 7)","(1, 1)",-234.14761719285337,-224.31529636725753,-231.90203173903458,-224.28177050728704
"(4, 7)","(1, 1)",-230.17742083056572,-224.47509485278124,-231.17193828423956,-227.23759694764624
"(3, 7)","(1, 1)",-226.4482107441985,-219.66841279611293,-511.5,-218.55721443650762
"(2, 7)","(1, 1)",-224.49111992769645,-220.38516425927008,-511.0,-227.3625327960339
"(1, 7)","(1, 1)",-225.74488072959116,-231.88214573535095,-510.5,-231.58607024052404
"(0, 7)","(1, 1)",-229.7989158915376,-230.67826689876114,-766.5,-225.11009788936366
"(5, 8)","(1, 1)",-222.31887080687858,-232.94280776599817,-234.5299963573894,-514.0
"(4, 8)","(1, 1)",-216.5351083327524,-230.4689664556655,-226.33372919193977,-513.5
"(3, 8)","(1, 1)",-216.98710820486588,-222.54639429902346,-214.64161845203455,-212.01774850550655
"(2, 8)","(1, 1)",-228.290096719343,-219.85296094170923,-217.56748509580808,-768.75
"(1, 8)","(1, 1)",-229.05382445722051,-222.84534490859767,-231.69187951415273,-512.0
"(0, 8)","(1, 1)",-228.93484734091766,-223.9866905254398,-229.96999770499804,-512.5
"(5, 9)","(2, 1)",0.0,0.0,0.0,0.0
"(4, 2)","(1, 4)",-222.68572378531127,-223.81007820409903,-221.31428878807714,-508.5
"(4, 1)","(1, 4)",-224.41941919804935,-220.61907025637663,-218.57054920943855,-222.75024123229028
"(4, 0)","(1, 4)",-217.3851453653271,-222.27814221521177,-217.78188843958216,-223.47081152738593
"(3, 3)","(1, 4)",0.0,0.0,0.0,0.0
"(1, 5)","(2, 4)",-182.97910333546082,-184.9762541042664,-189.35762669756298,-507.5
"(0, 5)","(2, 4)",-189.86985596191943,-189.24359898944704,-184.69006828630125,-508.0
"(2, 5)","(2, 4)",-177.2342987353685,-178.4674651380006,-507.0,-760.5
"(2, 3)","(3, 4)",0.0,0.0,0.0,0.0
"(4, 9)","(2, 1)",0.0,0.0,0.0,0.0
"(2, 5)","(1, 3)",-214.9810371450575,-212.5528707953793,-220.2723262936944,-509.0
"(1, 6)","(1, 3)",0.0,0.0,0.0,0.0
"(3, 2)","(1, 5)",-213.29569553839735,-209.3048735158801,-212.45251904853114,-508.0
"(3, 1)","(1, 5)",-211.53648534352095,-210.80217102411902,-214.60945154602496,-213.93384097754543
"(3, 0)","(1, 5)",-214.2843049134455,-208.98341099945833,-206.89279401760302,-212.81397598818046
"(0, 9)","(4, 1)",0.0,0.0,0.0,0.0
"(5, 9)","(1, 1)",0.0,0.0,0.0,0.0
"(4, 9)","(1, 1)",0.0,0.0,0.0,0.0
"(5, 2)","(1, 4)",-224.37833327134825,-223.78153839727742,-217.76246689146004,-509.0
