level_0,level_1,1,2,3,4
"(2, 2)","(4, 5)",-203.88759309171706,-355.4486180013734,-200.33597942815055,-506.5
"(2, 1)","(4, 5)",-197.94506992828542,-199.60125884529185,-199.21920155969974,-203.3249140822149
"(2, 0)","(4, 5)",-197.84145749259415,-197.2353890057634,-195.50537322550827,-201.01468803125937
"(3, 2)","(4, 5)",-204.5501334172675,-199.23245280382508,-202.62650318882578,-506.0
"(3, 1)","(4, 5)",-203.47254742742788,-198.6130030984579,-197.4661734280929,-203.383702452326
"(3, 0)","(4, 5)",-202.14967563538184,-197.08713700373477,-197.6646592960571,-196.79070839037553
"(5, 2)","(3, 5)",-284.5742070639157,-284.76393327679017,-288.98546497920665,-507.0
"(5, 1)","(3, 5)",-287.7829443981753,-284.10834810424217,-285.01894506472115,-286.0936513586349
"(5, 0)","(3, 5)",-284.11210643812854,-284.7184880924875,-285.9861840662661,-288.21860870351304
"(5, 5)","(4, 5)",-216.22348470682778,-160.73336632514628,-160.18715236453312,-160.15511664549348
"(5, 6)","(2, 5)",-300.04267594651424,-296.88591304235416,-299.371318995655,-298.0630889947136
"(4, 7)","(2, 5)",-296.24267766654356,-296.73134820786686,-292.8298933646597,-295.21614883706013
"(3, 7)","(2, 5)",-292.8634857871109,-296.59682691213993,-506.5,-289.75908032674295
"(2, 7)","(2, 5)",-293.48498296696437,-291.0329896954483,-759.0,-295.26901764799265
"(1, 7)","(2, 5)",-289.7901745218588,-291.70470437768415,-506.5,-291.1471378182639
"(0, 7)","(2, 5)",-284.76393327679017,-289.97491247636054,-507.0,-288.1667768762918
"(5, 7)","(2, 5)",-296.63184650583963,-291.75466578965097,-292.86247065937187,-295.25977545103166
"(5, 6)","(1, 5)",-581.5380117352262,-582.9244494335012,-588.9004956228638,-584.5535019034586
"(5, 7)","(1, 5)",-576.4987305178983,-576.3711090012159,-576.3271766932728,-578.8151114672921
"(4, 7)","(1, 5)",-570.8704888742145,-574.5169794616238,-570.6883076449114,-567.830663422581
"(3, 7)","(1, 5)",-665.7310020447444,-564.7746448771679,-761.25,-565.4345512716372
"(2, 7)","(1, 5)",-566.7514581204277,-567.588623052241,-760.5,-564.9128282154888
"(1, 7)","(1, 5)",-599.576553174639,-665.4225796293181,-759.75,-601.703369048062
"(1, 6)","(1, 5)",0.0,0.0,0.0,0.0
"(5, 6)","(3, 5)",-294.9853918467308,-293.2527074317114,-296.55597448740076,-290.9663094591973
"(5, 7)","(3, 5)",-290.00744307148295,-291.4978327364387,-288.7544495432014,-291.3286117694407
"(4, 7)","(3, 5)",-292.3951548581633,-292.6044753302729,-289.1270400827583,-290.88762831963146
"(3, 7)","(3, 5)",-292.4753751745567,-291.6323960287922,-505.5,-295.3016843125407
"(2, 7)","(3, 5)",-290.7837716187274,-290.68544635226544,-506.0,-294.79915379324245
"(1, 7)","(3, 5)",-288.1678884017095,-291.69319032783517,-759.75,-292.6369388614813
"(0, 7)","(3, 5)",-350.10814369945706,-290.08748558502396,-507.0,-285.6722932565423
"(5, 8)","(3, 5)",-293.41563110401944,-290.8401136104062,-290.3317650271293,-762.0
"(4, 8)","(3, 5)",-294.259369876484,-290.71676094351363,-290.68227923198435,-507.5
"(3, 8)","(3, 5)",-291.8626949782307,-293.7392703955305,-293.3747059628804,-294.38481959850776
"(2, 8)","(3, 5)",-302.42607643813915,-292.76262531978205,-292.5861171095448,-507.5
"(1, 8)","(3, 5)",-304.14861176027114,-296.84833265304115,-477.5291046827442,-508.0
"(0, 8)","(3, 5)",-284.10834810424217,-287.16976466893345,-288.4000121774682,-508.5
"(4, 8)","(2, 5)",-292.8006433152283,-292.37157588684613,-295.23212009085466,-508.5
"(3, 8)","(2, 5)",-290.86704523442995,-293.2862731664856,-290.58206295687444,-288.25532037444464
"(2, 8)","(2, 5)",-289.9449872055777,-293.56532596377855,-293.6456296279232,-507.5
"(1, 8)","(2, 5)",-285.90336105223304,-290.43880141520674,-289.69979795630536,-508.0
"(0, 8)","(2, 5)",-284.10834810424217,-282.58562804330836,-285.97682838737836,-508.5
"(5, 8)","(2, 5)",-292.26217155644747,-287.77820748037414,-292.6321969898311,-509.0
"(4, 1)","(4, 5)",-200.8962063808474,-195.7840377207226,-198.4774811651485,-195.86499013673296
"(4, 0)","(4, 5)",-199.86422750135887,-198.08594951917962,-201.4848206628283,-196.9595910025115
"(4, 2)","(4, 5)",-200.72325751156754,-198.1243710637254,-196.81285691759896,-505.5
"(5, 1)","(4, 5)",-193.12675763749183,-195.46213131942542,-198.3012791410987,-191.4316544007937
"(5, 0)","(4, 5)",-200.59463295259434,-196.42050668210982,-196.42050668210982,-196.09138925347202
"(5, 2)","(4, 5)",-197.62106592420636,-192.97037570084316,-195.90895665934823,-506.0
"(3, 3)","(4, 6)",0.0,0.0,0.0,0.0
"(5, 3)","(4, 6)",0.0,0.0,0.0,0.0
"(5, 6)","(4, 5)",-214.9786582419862,-158.30950194936503,-158.46071593560475,-160.66919358995546
"(4, 6)","(4, 5)",-505.5,-159.453176858419,-268.9282116658552,-159.55612626171916
"(5, 9)","(2, 5)",0.0,0.0,0.0,0.0
"(5, 9)","(3, 5)",0.0,0.0,0.0,0.0
"(4, 7)","(4, 8)",-69.82683113913129,-68.11951235708617,-68.84874884952013,-503.0
"(3, 7)","(4, 8)",-71.03015258466868,-70.28346877702239,-504.5,-69.02758199295991
"(2, 7)","(4, 8)",-71.02308339440295,-70.06728972340429,-505.0,-68.63135319330058
"(1, 7)","(4, 8)",-69.90032425241301,-67.94240643040686,-505.5,-70.64678993407517
"(0, 7)","(4, 8)",-69.39383783221567,-71.24714316335621,-506.0,-68.08150527646845
"(5, 7)","(4, 8)",-61.395656314276735,-61.655100820611,-62.903128698199225,-61.02606350914178
"(4, 6)","(4, 8)",-504.5,-64.6399062799804,-66.37005115985146,-67.02887828197251
"(3, 6)","(4, 8)",0.0,0.0,0.0,0.0
"(5, 8)","(1, 5)",-574.0659232271528,-575.6114584125593,-573.0774589308671,-765.0
"(4, 8)","(1, 5)",-568.9682158265095,-566.6486317256563,-567.0355893161816,-891.625
"(3, 8)","(1, 5)",-567.444187210488,-561.3122431082913,-561.2367325591508,-562.7097442157451
"(2, 8)","(1, 5)",-571.7946312527172,-564.2333267426295,-563.8639367826793,-762.75
"(1, 8)","(1, 5)",-601.4696495957163,-618.4470942893497,-597.7955638411238,-762.0
"(0, 8)","(1, 5)",-600.6705736845051,-596.1917526604786,-600.3973832475293,-762.75
"(5, 9)","(1, 5)",0.0,0.0,0.0,0.0
"(4, 8)","(4, 9)",0.0,0.0,0.0,0.0
"(5, 7)","(4, 5)",-157.98296167518282,-160.94639026682395,-158.47845235050266,-163.02080891856207
"(4, 7)","(4, 5)",-161.7251815515599,-160.69697980168058,-157.77542711902598,-157.7358125541118
"(3, 7)","(4, 5)",-162.2997065796249,-158.45016274618766,-505.5,-160.5054500808919
"(2, 7)","(4, 5)",-161.64354447048333,-159.86963599327717,-506.0,-157.03783891032026
"(1, 7)","(4, 5)",-164.33851683193683,-159.97232050931666,-506.5,-157.32372421014946
"(0, 7)","(4, 5)",-170.01973424803816,-319.4713996660988,-507.0,-170.72583558012747
"(5, 8)","(4, 5)",-161.67521006479217,-158.84811574572552,-159.38388431287893,-507.0
"(4, 8)","(4, 5)",-158.7590590353527,-159.15179127168892,-160.90809553822922,-506.5
"(3, 8)","(4, 5)",-161.12644793390132,-158.16676864452182,-158.05470900031287,-422.6335521367508
"(2, 8)","(4, 5)",-163.84812446458457,-157.00113705400162,-158.9568514520629,-507.5
"(1, 8)","(4, 5)",-166.14886381848015,-162.93739003925018,-159.81218920313012,-508.0
"(0, 8)","(4, 5)",-159.86011540280873,-165.21642429586984,-167.89173719860565,-508.5
"(3, 6)","(4, 6)",0.0,0.0,0.0,0.0
"(4, 9)","(2, 5)",0.0,0.0,0.0,0.0
"(5, 6)","(4, 6)",-505.0,-293.14570175384074,-184.78126883489878,-182.67141406220395
"(4, 6)","(3, 6)",0.0,0.0,0.0,0.0
"(2, 3)","(4, 6)",0.0,0.0,0.0,0.0
"(2, 6)","(2, 5)",0.0,0.0,0.0,0.0
"(5, 3)","(4, 7)",0.0,0.0,0.0,0.0
"(5, 7)","(4, 6)",-177.87282381489138,-181.6798789773256,-180.57055299278935,-181.08974845003843
"(4, 7)","(4, 6)",-178.0016935768412,-176.42573300176508,-328.40449704057494,-313.96381119337417
"(3, 7)","(4, 6)",-173.22690844443716,-175.83353432107592,-756.75,-174.88504536962998
"(2, 7)","(4, 6)",-167.39967103731817,-172.88883323244596,-505.0,-170.81097725625278
"(1, 7)","(4, 6)",-165.8251331042805,-167.87794895869735,-505.5,-168.9754349629356
"(0, 7)","(4, 6)",-160.66160030939233,-165.99891375270346,-506.0,-161.9202659421361
"(5, 8)","(4, 6)",-178.3597942449445,-280.2307319033422,-176.49547488925532,-506.0
"(4, 8)","(4, 6)",-177.08761153018875,-174.15994704568237,-174.13914305386794,-505.5
"(3, 8)","(4, 6)",-171.67634836700148,-172.1631373102539,-172.56346589288793,-174.0920536770553
"(2, 8)","(4, 6)",-169.3888201613307,-172.64706213051238,-169.88259746972605,-506.5
"(1, 8)","(4, 6)",-167.31139775174438,-170.39196968033275,-168.39374900355858,-507.0
"(0, 8)","(4, 6)",-161.36572918810333,-161.64430699820804,-159.58754628363315,-761.25
"(5, 7)","(4, 7)",-282.73313243609175,-169.59396887442136,-171.78502110431492,-169.5875478672529
"(4, 7)","(3, 7)",-410.8422088424468,-153.0023462519006,-150.9051919456087,-150.3714570985298
"(3, 7)","(2, 7)",-53.7526962836347,-54.255324738602816,-758.25,-53.45296696539104
"(2, 7)","(1, 7)",-48.52146380668434,-48.210242884002405,-506.0,-48.77176818022237
"(3, 7)","(1, 7)",-48.35291251705678,-40.250192413710934,-506.5,-43.15532840083007
"(2, 6)","(1, 7)",0.0,0.0,0.0,0.0
"(2, 6)","(4, 6)",0.0,0.0,0.0,0.0
"(4, 9)","(3, 5)",0.0,0.0,0.0,0.0
"(3, 9)","(2, 5)",-507.5,-508.5,-285.3066062341586,-279.82936242611606
"(2, 9)","(2, 5)",0.0,0.0,0.0,0.0
"(3, 3)","(4, 7)",0.0,0.0,0.0,0.0
"(5, 6)","(4, 8)",-59.834753882743414,-60.99289252613558,-63.32882802146481,-62.73362747245132
"(5, 5)","(4, 8)",-63.33316788695961,-63.08530712019606,-60.6896157480937,-61.295533934022345
"(4, 5)","(4, 8)",-63.661609007956386,-62.00855010750763,-62.10015782871093,-64.89425252811219
"(3, 5)","(4, 8)",-59.886966521059804,-58.71029424235057,-59.54898392969389,-504.5
"(2, 5)","(4, 8)",-56.99791209098994,-56.40560875217859,-55.16308778766155,-505.0
"(1, 5)","(4, 8)",-54.171640288986765,-55.388922299464724,-51.70526192337059,-505.5
"(0, 5)","(4, 8)",-266.67133125000004,-51.82498586159301,-50.845787746762156,-506.0
"(5, 4)","(4, 8)",-58.73232605435824,-59.00996220521266,-506.0,-61.9686645985337
"(4, 4)","(4, 8)",-57.78743231296709,-60.848656506428,-505.5,-63.28755117557401
"(3, 4)","(4, 8)",-57.04013807767901,-57.73937308540664,-506.0,-56.06835586591269
"(2, 4)","(4, 8)",-55.51732515831756,-51.42119653917214,-506.5,-54.75588100412181
"(1, 4)","(4, 8)",-54.6892436796913,-48.85077670828422,-51.958785686216146,-53.253077190587064
"(0, 4)","(4, 8)",-48.27109446672198,-54.21164055599747,-48.083028634789514,-48.512278932904806
"(5, 3)","(4, 8)",0.0,0.0,0.0,0.0
"(3, 9)","(3, 5)",-507.5,-761.25,-291.2541858338162,-289.5327995164756
"(2, 9)","(3, 5)",0.0,0.0,0.0,0.0
"(5, 9)","(4, 6)",0.0,0.0,0.0,0.0
"(4, 3)","(4, 8)",0.0,0.0,0.0,0.0
"(5, 9)","(4, 5)",0.0,0.0,0.0,0.0
"(4, 9)","(1, 5)",0.0,0.0,0.0,0.0
"(1, 3)","(4, 6)",-166.60268955557845,-506.5,-165.0884129198031,-166.8995154536895
"(0, 3)","(4, 6)",-163.33641632968659,-161.9566427635316,-163.21492290278928,-164.83066071049262
"(3, 8)","(4, 8)",-68.7595080737394,-70.06371549015228,-71.35493438904531,-68.35620793203256
"(2, 8)","(4, 8)",-67.75960686108431,-69.99783501417295,-70.19445995952988,-504.5
"(1, 8)","(4, 8)",-67.66405626828114,-70.33464963350912,-68.80798167208017,-505.0
"(0, 8)","(4, 8)",-67.76988058459509,-67.9667958997812,-69.41017415565695,-758.25
"(5, 8)","(4, 8)",-54.78034173309929,-57.18672319435265,-59.12319739446886,-504.0
"(4, 8)","(3, 8)",-48.2434757432938,-49.26563348530003,-47.389822104956856,-504.5
"(3, 8)","(2, 8)",-263.77875,-43.873539500055784,-43.68477278941971,-42.665895651188265
"(2, 8)","(1, 8)",-14.925125000000001,-14.86375,-13.8325,-505.5
"(3, 8)","(1, 8)",-12.437625,-9.0,-6.0,-6.0
"(2, 7)","(1, 8)",-7.5,-9.0,-506.0,-7.7225
"(1, 7)","(1, 8)",-5.5,-5.5,-505.5,0.0
"(0, 7)","(1, 8)",-5.5,-5.0,0.0,0.0
"(3, 7)","(1, 8)",-8.25,-6.5,-506.5,0.0
"(2, 6)","(1, 8)",0.0,0.0,0.0,0.0
"(5, 8)","(4, 7)",-166.4777635496095,-167.29654398907044,-167.4742870060476,-505.0
"(4, 8)","(4, 7)",-166.53715074142474,-164.93693506835206,-169.61780609287263,-504.5
"(3, 8)","(4, 7)",-164.02286535366625,-165.42285569022044,-427.37463363377225,-164.93364053476716
"(2, 8)","(4, 7)",-161.7036024650179,-164.7686634359429,-162.37560634335543,-505.5
"(1, 8)","(4, 7)",-163.17334111860546,-163.5288238472395,-160.57042171995133,-506.0
"(0, 8)","(4, 7)",-162.35072331895938,-164.4837124673481,-163.11685944560287,-506.5
"(5, 7)","(3, 7)",-151.33373302211555,-152.45714969765464,-153.65116591289961,-153.1003651827058
"(4, 6)","(3, 7)",-504.5,-150.0734266623995,-146.6969273426056,-151.0562921036109
"(3, 6)","(3, 7)",0.0,0.0,0.0,0.0
"(3, 9)","(4, 8)",-504.5,-503.5,-67.04425530153868,-65.45485195186085
"(2, 9)","(4, 8)",0.0,0.0,0.0,0.0
"(1, 6)","(4, 6)",0.0,0.0,0.0,0.0
"(4, 9)","(4, 5)",0.0,0.0,0.0,0.0
"(5, 9)","(4, 8)",0.0,0.0,0.0,0.0
"(5, 9)","(4, 7)",0.0,0.0,0.0,0.0
"(2, 6)","(4, 8)",0.0,0.0,0.0,0.0
"(3, 9)","(4, 5)",-761.25,-506.5,-76.14911753057086,-74.76850066157056
"(2, 9)","(4, 5)",0.0,0.0,0.0,0.0
"(2, 3)","(4, 7)",0.0,0.0,0.0,0.0
"(5, 8)","(3, 8)",-47.596329552574645,-48.28087816790127,-47.0537663328997,-505.0
"(4, 7)","(3, 8)",-38.92862922547003,-45.047014467811934,-41.242702803338005,-46.01423721715874
"(3, 7)","(3, 8)",-43.27891602128385,-36.706306307634975,-504.5,-31.491170640802583
"(2, 7)","(3, 8)",-59.71578785091168,-266.63169079721683,-505.0,-56.87818825483117
"(1, 7)","(3, 8)",-59.35856409278971,-59.18565986007309,-505.5,-59.18713756514421
"(0, 7)","(3, 8)",-59.00996220521266,-60.12198778326935,-506.0,-57.58729601709129
"(5, 7)","(3, 8)",-43.540212725609464,-44.110421642440315,-44.4702227293337,-45.7432948324054
"(4, 6)","(3, 8)",-504.5,-37.375499688097655,-36.37724418917885,-38.67187595597005
"(3, 6)","(3, 8)",0.0,0.0,0.0,0.0
"(4, 8)","(3, 7)",-149.6023029478453,-153.03738385953815,-152.8122101309766,-505.5
"(3, 8)","(3, 7)",-293.94904306572005,-152.61152666424456,-505.0,-148.20175132800796
"(2, 8)","(3, 7)",-79.33644554285385,-81.1692314812532,-76.12333875720526,-505.5
"(1, 8)","(3, 7)",-75.22072161021404,-78.0611489994444,-79.07974362175986,-506.0
"(0, 8)","(3, 7)",-75.70236854423527,-76.06031846083482,-74.6113118273922,-759.75
"(5, 8)","(3, 7)",-153.63528006783628,-153.57738889383418,-152.09331561019664,-506.0
"(4, 7)","(2, 7)",-50.889567198216554,-48.92983426919959,-45.884398040470145,-50.226468755698974
"(3, 6)","(2, 7)",0.0,0.0,0.0,0.0
"(3, 3)","(4, 8)",0.0,0.0,0.0,0.0
"(0, 2)","(4, 6)",-159.86011540280873,-160.66122457769,-161.44705271162832,-158.46751620120224
"(1, 2)","(4, 6)",-160.2021936912936,-168.09989347350302,-161.60195023080155,-331.6817807624405
"(0, 1)","(4, 6)",-162.16218353315003,-163.02919145352982,-164.26973631018856,-159.2601843538161
"(1, 1)","(4, 6)",-164.54124353874036,-165.0697993251369,-160.57178237123355,-165.88575725714415
"(0, 0)","(4, 6)",-163.51872915144548,-165.3043501717272,-163.51872915144548,-160.46755267599005
"(1, 0)","(4, 6)",-162.97410938656617,-160.44067061658166,-160.6272192365926,-165.5631459513087
"(0, 6)","(4, 6)",0.0,0.0,0.0,0.0
"(4, 9)","(4, 8)",0.0,0.0,0.0,0.0
"(4, 9)","(4, 6)",0.0,0.0,0.0,0.0
"(2, 6)","(4, 7)",0.0,0.0,0.0,0.0
"(2, 2)","(4, 6)",-165.97275648151762,-166.7082279381711,-171.3490707277263,-506.5
"(2, 1)","(4, 6)",-165.81584717532928,-164.08436135558628,-164.19016648225775,-169.60280560612406
"(2, 0)","(4, 6)",-164.74588509388406,-161.99850473122524,-159.86011540280873,-161.26093609707806
"(3, 2)","(4, 6)",-167.02936038442476,-164.20307244034862,-165.78620094924887,-506.0
"(3, 1)","(4, 6)",-168.10114034830787,-162.7580411442632,-164.88510200545778,-163.59527785917118
"(3, 0)","(4, 6)",-163.13373964593887,-161.04693233620958,-163.33641632968659,-164.53779752931536
"(4, 9)","(3, 8)",0.0,0.0,0.0,0.0
"(1, 6)","(4, 8)",0.0,0.0,0.0,0.0
"(1, 3)","(4, 7)",-163.44762996909085,-506.5,-166.09270003044242,-169.05158156190996
"(0, 3)","(4, 7)",-163.33641632968659,-163.84969716439426,-163.51238191368913,-170.2580823797025
"(1, 9)","(2, 5)",0.0,0.0,0.0,0.0
"(3, 10)","(3, 5)",-284.9993665949978,-374.17766558700794,-284.8384321663374,-282.6319179461972
"(2, 10)","(3, 5)",-281.55323175632964,-282.55539792502935,-507.5,-486.8098720672739
"(1, 10)","(3, 5)",-276.98111713121193,-278.5500312160618,-508.0,-276.04375931693835
"(0, 10)","(3, 5)",-266.7566527193753,-268.3783699161271,-889.875,-270.4617201830978
"(4, 10)","(3, 5)",-273.6165835715514,-263.99123424785955,-507.5,-267.8462540476985
"(5, 10)","(3, 5)",-265.35704830706095,-264.55718390233136,-762.0,-264.37016671835784
"(3, 11)","(3, 5)",-275.1897158686063,-276.2882594249459,-284.5978030289606,-508.5
"(2, 11)","(3, 5)",-277.32955032023943,-353.97661574328765,-272.03681597054276,-763.5
"(1, 11)","(3, 5)",-268.58849485262186,-275.72887883832186,-276.92958486226,-267.9698746675457
"(0, 11)","(3, 5)",-265.27003536207724,-269.4294932136795,-266.60801401347055,-266.9612011436012
"(4, 11)","(3, 5)",-277.7465392667126,-273.51976884615124,-267.8467659962612,-890.75
"(3, 10)","(4, 5)",-69.67037335154188,-71.17877768377292,-69.62941538100047,-72.11746989513588
"(2, 10)","(4, 5)",-66.75276366043201,-64.14921958911299,-507.5,-70.69905771739647
"(1, 10)","(4, 5)",-56.876809186378125,-65.60426267472222,-508.0,-61.00525932846328
"(0, 10)","(4, 5)",-53.32948315872187,-50.40212713820313,-508.5,-57.08150630691405
"(2, 11)","(4, 5)",-67.16086484959962,-67.18205468985397,-69.85326380563473,-509.0
"(1, 11)","(4, 5)",-63.5553412041,-64.76356124439475,-57.418901568210934,-57.53109047498751
"(0, 11)","(4, 5)",-56.29223222309531,-59.68292651585291,-56.83979419403555,-59.00186659453125
"(3, 11)","(4, 5)",-68.75165380530746,-282.9224172712641,-72.296750965699,-508.5
"(2, 12)","(4, 5)",0.0,0.0,0.0,0.0
"(4, 12)","(4, 2)",0.0,0.0,0.0,0.0
"(1, 9)","(3, 5)",0.0,0.0,0.0,0.0
"(2, 12)","(4, 2)",0.0,0.0,0.0,0.0
"(4, 10)","(4, 5)",-72.2187459930964,-70.19674072158648,-506.5,-69.25936284145831
"(4, 11)","(4, 5)",-67.61942496742698,-63.01814940656662,-67.9030908413607,-508.0
"(5, 10)","(4, 5)",-70.06738271791839,-64.06146007419048,-507.0,-65.9165210009024
"(3, 10)","(2, 5)",-269.4995895435041,-264.0030597441962,-276.76315261732213,-269.5049308566533
"(2, 10)","(2, 5)",-269.88750541403095,-267.46879331734044,-507.5,-262.31287592836253
"(1, 10)","(2, 5)",-269.469888208659,-302.44347604496943,-508.0,-267.73526520831376
"(0, 10)","(2, 5)",-266.7566527193753,-262.7576862985604,-508.5,-269.03566553927755
"(4, 10)","(2, 5)",-260.37813774912587,-251.0477024600388,-762.75,-256.42299255971125
"(3, 11)","(2, 5)",-265.1081425057493,-264.91942333797215,-262.67780272204226,-509.5
"(2, 11)","(2, 5)",-258.8627894185813,-266.53600691748386,-263.0013765937758,-509.0
"(1, 11)","(2, 5)",-265.71653399380955,-260.4555437566905,-265.8679115718984,-260.34319808085786
"(0, 11)","(2, 5)",-265.27003536207724,-261.79582636249467,-259.10011435039706,-264.967432150734
"(4, 11)","(2, 5)",-263.5838119393962,-380.85886674555513,-257.42695552968587,-510.0
"(3, 9)","(1, 5)",-762.75,-764.25,-556.3366085941423,-556.5382405845971
"(2, 9)","(1, 5)",0.0,0.0,0.0,0.0
"(1, 9)","(4, 5)",0.0,0.0,0.0,0.0
"(0, 9)","(3, 5)",0.0,0.0,0.0,0.0
"(0, 9)","(4, 5)",0.0,0.0,0.0,0.0
"(3, 12)","(3, 5)",0.0,0.0,0.0,0.0
"(5, 10)","(2, 5)",-255.83233883734164,-248.7993084640057,-509.0,-246.78901094949865
"(5, 11)","(3, 5)",-273.16747382298814,-266.7566527193753,-266.4700016814985,-509.5
"(2, 12)","(3, 5)",0.0,0.0,0.0,0.0
"(0, 9)","(2, 5)",0.0,0.0,0.0,0.0
"(3, 12)","(4, 5)",0.0,0.0,0.0,0.0
"(5, 11)","(4, 5)",-65.83569026121835,-62.891130279300995,-64.00315929294048,-508.5
"(3, 12)","(2, 5)",0.0,0.0,0.0,0.0
"(4, 12)","(4, 5)",0.0,0.0,0.0,0.0
"(4, 12)","(3, 5)",0.0,0.0,0.0,0.0
"(0, 7)","(1, 5)",-600.4081854198998,-601.3054574484183,-760.5,-600.6389752766263
"(1, 9)","(1, 5)",0.0,0.0,0.0,0.0
"(1, 12)","(3, 5)",-260.21329880034364,-509.0,-269.3403875547825,-267.1796554871129
"(0, 12)","(3, 5)",-261.8940089094798,-259.8855384705592,-264.4598989895893,-269.0673001369365
"(5, 12)","(3, 5)",0.0,0.0,0.0,0.0
"(5, 11)","(2, 5)",-245.06172660766651,-235.55951410239732,-248.19444416054944,-510.5
"(2, 12)","(2, 5)",0.0,0.0,0.0,0.0
"(5, 12)","(4, 5)",0.0,0.0,0.0,0.0
"(1, 12)","(2, 5)",-269.42086874005594,-509.0,-261.18760899509715,-261.93796847883937
"(0, 12)","(2, 5)",-261.8940089094798,-261.84370512715,-268.10049383823537,-266.0831860371694
"(0, 13)","(3, 5)",-271.57751498083337,-265.30973633504357,-266.07778352890034,-265.81779834668725
"(1, 13)","(3, 5)",-269.92133495367796,-272.7125,-263.61619046397294,-261.8940089094798
"(2, 13)","(3, 5)",-24.87525,-21.5775,-509.0,-18.9525
"(4, 12)","(2, 5)",0.0,0.0,0.0,0.0
"(3, 10)","(1, 5)",-549.6147555200671,-551.2227160824319,-555.1547285748162,-556.3576199747233
"(2, 10)","(1, 5)",-550.3184022104133,-546.6320041535218,-889.875,-550.4051083677241
"(1, 10)","(1, 5)",-551.3626354215958,-550.3131857516037,-762.0,-553.0659704871318
"(0, 10)","(1, 5)",-545.3161184961089,-552.5807954234677,-762.75,-545.4952158055473
"(4, 10)","(1, 5)",-550.8613878985645,-544.6488258105501,-764.25,-549.9434318715753
"(3, 11)","(1, 5)",-554.4912367931945,-657.4533741305916,-555.0655885998326,-765.75
"(2, 11)","(1, 5)",-547.6347004833857,-553.6638263839059,-551.427943420419,-765.0
"(1, 11)","(1, 5)",-546.498397091073,-550.9077664844122,-548.2431458657409,-549.7858016181044
"(0, 11)","(1, 5)",-539.6600738403307,-542.894548414077,-543.1305155398135,-543.9805813416941
"(4, 11)","(1, 5)",-546.5549224259778,-546.7124031487054,-542.0645265631636,-766.5
"(5, 12)","(4, 2)",0.0,0.0,0.0,0.0
"(1, 12)","(4, 5)",-55.564553589222655,-509.0,-50.53437539159765,-51.08929406874999
"(0, 12)","(4, 5)",-49.502493756250004,-54.5824216434375,-55.66780213379844,-54.026580944062495
"(0, 13)","(2, 5)",-265.81779834668725,-268.0882224382972,-263.78712075368463,-265.81779834668725
"(1, 13)","(2, 5)",-263.1092701259266,-269.7675,-268.1031294150828,-261.8940089094798
"(2, 13)","(2, 5)",-27.350250000000003,-15.0,-509.0,-18.9525
"(0, 13)","(4, 5)",-51.9776184440625,-51.13944375625,-48.104675006250005,-51.9776184440625
"(1, 13)","(4, 5)",-46.80532569374999,-44.046545374999994,-44.22817690625,-49.502493756250004
"(2, 13)","(4, 5)",-40.29442515625,-31.5646875,-509.0,-37.7159488125
"(3, 13)","(4, 5)",-23.6314875,-16.46875,-508.5,-17.955
"(3, 13)","(3, 5)",-22.04625,-9.5,-762.75,-17.955
"(0, 9)","(1, 5)",0.0,0.0,0.0,0.0
"(5, 10)","(1, 5)",-549.1962070165995,-545.4519888369202,-892.5,-544.6957159039123
"(4, 13)","(3, 5)",-9.0,0.0,0.0,0.0
"(4, 13)","(4, 5)",-9.0,-9.0,-508.0,-16.9575
"(3, 12)","(1, 5)",0.0,0.0,0.0,0.0
"(5, 12)","(2, 5)",0.0,0.0,0.0,0.0
"(5, 13)","(4, 5)",-8.5,0.0,0.0,0.0
"(5, 11)","(1, 5)",-545.2540529242532,-546.7509442541102,-546.2644551498847,-767.25
"(2, 12)","(1, 5)",0.0,0.0,0.0,0.0
"(1, 12)","(1, 5)",-542.6034067739606,-765.0,-548.7851437327427,-546.6383854404047
"(0, 12)","(1, 5)",-541.5750592590766,-543.7485747714493,-541.6614978747241,-540.6328330592064
"(4, 12)","(1, 5)",0.0,0.0,0.0,0.0
"(5, 12)","(1, 5)",0.0,0.0,0.0,0.0
"(1, 12)","(4, 2)",-754.1651209439524,-768.0,-748.7539775579191,-748.2386394634258
"(0, 12)","(4, 2)",-745.9725855213729,-750.1372489571343,-746.4139078934882,-754.243959625946
"(1, 13)","(4, 2)",-750.404861347376,-747.9578799418423,-749.3626820986989,-750.9747635267413
"(0, 13)","(4, 2)",-751.6459005962871,-749.7722462200959,-751.7835309093623,-747.8344540911315
"(2, 13)","(4, 2)",-746.6967026724221,-736.7472230227171,-768.0,-736.6668510136619
"(3, 13)","(4, 2)",-730.3370728910747,-736.1139840997748,-767.25,-727.0881579948115
"(4, 13)","(4, 2)",-733.0692966673889,-738.2885755106258,-766.5,-737.9189804226953
"(5, 13)","(4, 2)",-734.0041632091387,-729.669887370082,-767.25,-735.4527172048374
"(0, 13)","(1, 5)",-539.100905768826,-540.6955825296573,-539.5848525085556,-537.6401897858495
"(1, 13)","(1, 5)",-538.3040423633211,-537.1371010138553,-545.4772655333954,-540.9979333099324
"(2, 13)","(1, 5)",-538.2681740915219,-529.1021521360385,-765.0,-530.0939125987493
"(3, 13)","(1, 5)",-526.5363812883857,-525.7530728467354,-765.75,-522.6037286070464
"(4, 13)","(1, 5)",-527.8253218585326,-517.3287997161785,-766.5,-518.8317131484127
